附件1：,,,,,,
"全国普通高等学校名单
44,北京电影学院,4111010050,北京市,北京市,本科,
45,北京舞蹈学院,4111010051,北京市,北京市,本科,
46,中央民族大学,4111010052,国家民委,北京市,本科,
47,中国政法大学,4111010053,教育部,北京市,本科,
48,华北电力大学,4111010054,教育部,北京市,本科,
49,中华女子学院,4111011149,中华妇女联合会,北京市,本科,
50,北京信息科技大学,4111011232,北京市,北京市,本科,
51,中国矿业大学（北京）,4111011413,教育部,北京市,本科,
52,中国石油大学（北京）,4111011414,教育部,北京市,本科,
53,中国地质大学（北京）,4111011415,教育部,北京市,本科,
54,北京联合大学,4111011417,北京市,北京市,本科,
55,北京城市学院,4111011418,北京市教委,北京市,本科,民办
56,中国青年政治学院,4111011625,共青团中央,北京市,本科,
57,首钢工学院,4111011831,北京市,北京市,本科,
58,中国劳动关系学院,4111012453,中华全国总工会,北京市,本科,
59,北京吉利学院,4111012802,北京市教委,北京市,本科,民办
60,首都师范大学科德学院,4111013629,北京市教委,北京市,本科,民办
61,北京工商大学嘉华学院,4111013630,北京市教委,北京市,本科,民办
62,北京邮电大学世纪学院,4111013901,北京市教委,北京市,本科,民办
63,北京工业大学耿丹学院,4111013904,北京市教委,北京市,本科,民办
64,北京警察学院,4111014019,北京市,北京市,本科,
65,北京第二外国语学院中瑞酒店管理学院,4111014201,北京市教委,北京市,本科,民办
66,中国科学院大学,4111014430,中国科学院,北京市,本科,
67,中国社会科学院大学,4111014596,中国社会科学院,北京市,本科,
68,北京工业职业技术学院,4111010853,北京市,北京市,专科,
69,北京信息职业技术学院,4111010857,北京市,北京市,专科,
70,北京电子科技职业学院,4111010858,北京市,北京市,专科,
71,北京京北职业技术学院,4111011090,北京市,北京市,专科,
72,北京交通职业技术学院,4111011092,北京市,北京市,专科,
73,北京青年政治学院,4111011626,北京市,北京市,专科,
74,北京农业职业学院,4111012448,北京市,北京市,专科,
75,北京政法职业学院,4111012451,北京市,北京市,专科,
76,北京财贸职业学院,4111012561,北京市,北京市,专科,
77,"北京北大方正软件职业技术
学院",4111012564,北京市教委,北京市,专科,民办
78,北京经贸职业学院,4111012565,北京市教委,北京市,专科,民办
79,北京经济技术职业学院,4111012566,北京市教委,北京市,专科,民办
80,北京戏曲艺术职业学院,4111012567,北京市,北京市,专科,
81,北京汇佳职业学院,4111012568,北京市教委,北京市,专科,民办
82,北京科技经营管理学院,4111012733,北京市教委,北京市,专科,民办
83,北京科技职业学院,4111013703,北京市教委,北京市,专科,民办
84,北京培黎职业学院,4111013728,北京市教委,北京市,专科,民办
85,北京经济管理职业学院,4111014073,北京市,北京市,专科,
86,北京劳动保障职业学院,4111014075,北京市,北京市,专科,
87,北京社会管理职业学院,4111014139,北京市,北京市,专科,
88,北京艺术传媒职业学院,4111014140,北京市教委,北京市,专科,民办
89,北京体育职业学院,4111014215,北京市,北京市,专科,
90,北京交通运输职业学院,4111014279,北京市,北京市,专科,
91,北京卫生职业学院,4111014395,北京市,北京市,专科,
92,北京网络职业学院,4111014588,北京市教委,北京市,专科,民办
天津市（57所）,,,,,,
93,南开大学,4112010055,教育部,天津市,本科,
94,天津大学,4112010056,教育部,天津市,本科,
95,天津科技大学,4112010057,天津市,天津市,本科,
96,天津工业大学,4112010058,天津市,天津市,本科,
97,中国民航大学,4112010059,交通运输部,天津市,本科,
98,天津理工大学,4112010060,天津市,天津市,本科,
99,天津农学院,4112010061,天津市,天津市,本科,
100,天津医科大学,4112010062,天津市,天津市,本科,
101,天津中医药大学,4112010063,天津市,天津市,本科,
102,天津师范大学,4112010065,天津市,天津市,本科,
103,天津职业技术师范大学,4112010066,天津市,天津市,本科,
104,天津外国语大学,4112010068,天津市,天津市,本科,
105,天津商业大学,4112010069,天津市,天津市,本科,
106,天津财经大学,4112010070,天津市,天津市,本科,
107,天津体育学院,4112010071,天津市,天津市,本科,
108,天津音乐学院,4112010072,天津市,天津市,本科,
109,天津美术学院,4112010073,天津市,天津市,本科,
110,天津城建大学,4112010792,天津市,天津市,本科,
111,天津天狮学院,4112010859,天津市教委,天津市,本科,民办
112,天津中德应用技术大学,4112012105,天津市,天津市,本科,
113,天津外国语大学滨海外事学院,4112013658,天津市教委,天津市,本科,民办
114,"天津体育学院运动与文化艺术
学院",4112013659,天津市教委,天津市,本科,民办
115,天津商业大学宝德学院,4112013660,天津市教委,天津市,本科,民办
116,天津医科大学临床医学院,4112013661,天津市教委,天津市,本科,民办
117,南开大学滨海学院,4112013663,天津市教委,天津市,本科,民办
118,天津师范大学津沽学院,4112013896,天津市教委,天津市,本科,民办
119,天津理工大学中环信息学院,4112013897,天津市教委,天津市,本科,民办
120,北京科技大学天津学院,4112013898,天津市教委,天津市,本科,民办
121,天津大学仁爱学院,4112014038,天津市教委,天津市,本科,民办
122,天津财经大学珠江学院,4112014087,天津市教委,天津市,本科,民办
123,天津市职业大学,4112011032,天津市,天津市,专科,
124,天津滨海职业学院,4112012484,天津市,天津市,专科,
125,天津工程职业技术学院,4112012487,天津市,天津市,专科,
126,天津青年职业学院,4112012535,天津市,天津市,专科,
127,天津渤海职业技术学院,4112012719,天津市,天津市,专科,
128,天津电子信息职业技术学院,4112012720,天津市,天津市,专科,
129,天津机电职业技术学院,4112012721,天津市,天津市,专科,
130,天津现代职业技术学院,4112012722,天津市,天津市,专科,
131,天津公安警官职业学院,4112012723,天津市,天津市,专科,
132,天津轻工职业技术学院,4112012732,天津市,天津市,专科,
133,天津商务职业学院,4112012788,天津市,天津市,专科,
134,天津国土资源和房屋职业学院,4112012803,天津市,天津市,专科,
135,天津医学高等专科学校,4112012880,天津市,天津市,专科,
136,天津开发区职业技术学院,4112012881,天津市,天津市,专科,
137,天津艺术职业学院,4112012882,天津市,天津市,专科,
138,天津交通职业学院,4112012883,天津市,天津市,专科,
139,天津冶金职业技术学院,4112013700,天津市,天津市,专科,
140,天津石油职业技术学院,4112013701,天津市,天津市,专科,
141,天津城市职业学院,4112013702,天津市,天津市,专科,
142,天津铁道职业技术学院,4112013863,天津市,天津市,专科,
143,天津工艺美术职业学院,4112013911,天津市,天津市,专科,
144,"天津城市建设管理职业技术
学院",4112014020,天津市,天津市,专科,
145,天津生物工程职业技术学院,4112014021,天津市,天津市,专科,
146,天津海运职业学院,4112014022,天津市,天津市,专科,
147,天津广播影视职业学院,4112014102,天津市,天津市,专科,
148,天津体育职业学院,4112014599,天津市,天津市,专科,
149,天津滨海汽车工程职业学院,4112014600,天津市教委,天津市,专科,民办
河北省（121所）,,,,,,
150,河北大学,4113010075,河北省,保定市,本科,
151,河北工程大学,4113010076,河北省,邯郸市,本科,
152,河北地质大学,4113010077,河北省,石家庄市,本科,
153,河北工业大学,4113010080,河北省,天津市,本科,
154,华北理工大学,4113010081,河北省,唐山市,本科,
155,河北科技大学,4113010082,河北省,石家庄市,本科,
156,河北建筑工程学院,4113010084,河北省,张家口市,本科,
157,河北水利电力学院,4113010085,河北省,沧州市,本科,
158,河北农业大学,4113010086,河北省,保定市,本科,
159,河北医科大学,4113010089,河北省,石家庄市,本科,
160,河北北方学院,4113010092,河北省,张家口市,本科,
161,承德医学院,4113010093,河北省,承德市,本科,
162,河北师范大学,4113010094,河北省,石家庄市,本科,
163,保定学院,4113010096,河北省,保定市,本科,
164,河北民族师范学院,4113010098,河北省,承德市,本科,
165,唐山师范学院,4113010099,河北省,唐山市,本科,
166,廊坊师范学院,4113010100,河北省,廊坊市,本科,
167,衡水学院,4113010101,河北省,衡水市,本科,
168,石家庄学院,4113010102,河北省,石家庄市,本科,
169,邯郸学院,4113010103,河北省,邯郸市,本科,
170,邢台学院,4113010104,河北省,邢台市,本科,
171,沧州师范学院,4113010105,河北省,沧州市,本科,
172,石家庄铁道大学,4113010107,河北省,石家庄市,本科,
173,燕山大学,4113010216,河北省,秦皇岛市,本科,
174,河北科技师范学院,4113010798,河北省,秦皇岛市,本科,
175,唐山学院,4113011033,河北省,唐山市,本科,
176,华北科技学院,4113011104,国家安全生产监督管理总局,廊坊市,本科,
177,中国人民武装警察部队学院,4113011105,公安部,廊坊市,本科,
178,河北体育学院,4113011236,河北省,石家庄市,本科,
179,河北金融学院,4113011420,河北省,保定市,本科,
180,北华航天工业学院,4113011629,河北省,廊坊市,本科,
181,防灾科技学院,4113011775,中国地震局,廊坊市,本科,
182,河北经贸大学,4113011832,河北省,石家庄市,本科,
183,中央司法警官学院,4113011903,司法部,保定市,本科,
184,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办
185,河北工程技术学院,4113012796,河北省教育厅,石家庄市,本科,民办
186,河北美术学院,4113013075,河北省教育厅,石家庄市,本科,民办
187,河北科技学院,4113013391,河北省教育厅,保定市,本科,民办
188,河北外国语学院,4113013402,河北省教育厅,石家庄市,本科,民办
189,河北大学工商学院,4113013404,河北省教育厅,保定市,本科,民办
190,华北理工大学轻工学院,4113013408,河北省教育厅,唐山市,本科,民办
191,河北科技大学理工学院,4113013409,河北省教育厅,石家庄市,本科,民办
192,河北师范大学汇华学院,4113013411,河北省教育厅,石家庄市,本科,民办
193,河北经贸大学经济管理学院,4113013414,河北省教育厅,石家庄市,本科,民办
194,河北医科大学临床学院,4113013415,河北省教育厅,石家庄市,本科,民办
195,华北电力大学科技学院,4113013417,河北省教育厅,保定市,本科,民办
196,河北工程大学科信学院,4113013578,河北省教育厅,邯郸市,本科,民办
197,河北工业大学城市学院,4113013584,河北省教育厅,廊坊市,本科,民办
198,燕山大学里仁学院,4113013592,河北省教育厅,秦皇岛市,本科,民办
199,石家庄铁道大学四方学院,4113013593,河北省教育厅,石家庄市,本科,民办
200,河北地质大学华信学院,4113013594,河北省教育厅,石家庄市,本科,民办
201,河北农业大学现代科技学院,4113013595,河北省教育厅,保定市,本科,民办
202,华北理工大学冀唐学院,4113013596,河北省教育厅,唐山市,本科,民办
203,中国地质大学长城学院,4113013891,河北省教育厅,保定市,本科,民办
204,燕京理工学院,4113013895,河北省教育厅,廊坊市,本科,民办
205,北京中医药大学东方学院,4113013899,河北省教育厅,廊坊市,本科,民办
206,北京交通大学海滨学院,4113014202,河北省教育厅,沧州市,本科,民办
207,河北东方学院,4113014225,河北省教育厅,廊坊市,本科,民办
208,河北中医学院,4113014432,河北省,石家庄市,本科,
209,张家口学院,4113014458,河北省,张家口市,本科,
210,河北环境工程学院,4213051721,河北省,秦皇岛市,本科,
211,河北工业职业技术学院,4113010873,河北省,石家庄市,专科,
212,邯郸职业技术学院,4113011034,河北省,邯郸市,专科,
213,石家庄职业技术学院,4113011238,河北省,石家庄市,专科,
214,张家口职业技术学院,4113011423,河北省,张家口市,专科,
215,承德石油高等专科学校,4113011777,河北省,承德市,专科,
216,邢台职业技术学院,4113011821,河北省,邢台市,专科,
217,河北软件职业技术学院,4113012352,河北省,保定市,专科,
218,河北石油职业技术学院,4113012367,河北省,廊坊市,专科,
219,河北建材职业技术学院,4113012389,河北省,秦皇岛市,专科,
220,河北政法职业学院,4113012408,河北省,石家庄市,专科,
221,沧州职业技术学院,4113012415,河北省,沧州市,专科,
222,河北能源职业技术学院,4113012418,河北省,唐山市,专科,
223,石家庄铁路职业技术学院,4113012424,河北省,石家庄市,专科,
224,保定职业技术学院,4113012543,河北省,保定市,专科,
225,秦皇岛职业技术学院,4113012773,河北省,秦皇岛市,专科,
226,石家庄工程职业学院,4113012782,河北省教育厅,石家庄市,专科,民办
227,石家庄城市经济职业学院,4113012783,河北省教育厅,石家庄市,专科,民办
228,唐山职业技术学院,4113012785,河北省,唐山市,专科,
229,衡水职业技术学院,4113012786,河北省,衡水市,专科,
230,唐山工业职业技术学院,4113012787,河北省,唐山市,专科,
231,邢台医学高等专科学校,4113012884,河北省,邢台市,专科,
232,河北省艺术职业学院,4113012885,河北省,石家庄市,专科,
233,河北旅游职业学院,4113012887,河北省,承德市,专科,
234,石家庄财经职业学院,4113013070,河北省教育厅,石家庄市,专科,民办
235,河北交通职业技术学院,4113013071,河北省,石家庄市,专科,
236,河北化工医药职业技术学院,4113013072,河北省,石家庄市,专科,
237,石家庄信息工程职业学院,4113013073,河北省,石家庄市,专科,
238,河北对外经贸职业学院,4113013074,河北省,秦皇岛市,专科,
239,保定电力职业技术学院,4113013392,河北省,保定市,专科,
240,河北机电职业技术学院,4113013393,河北省,邢台市,专科,
241,渤海石油职业学院,4113013394,河北省,沧州市,专科,
242,廊坊职业技术学院,4113013395,河北省,廊坊市,专科,
243,唐山科技职业技术学院,4113013396,河北省,唐山市,专科,
244,石家庄邮电职业技术学院,4113013397,河北省,石家庄市,专科,
245,河北公安警察职业学院,4113013398,河北省,石家庄市,专科,
246,石家庄工商职业学院,4113013399,河北省教育厅,石家庄市,专科,民办
247,石家庄理工职业学院,4113013400,河北省教育厅,石家庄市,专科,民办
248,石家庄科技信息职业学院,4113013403,河北省教育厅,石家庄市,专科,民办
249,河北司法警官职业学院,4113013690,河北省,邯郸市,专科,
250,沧州医学高等专科学校,4113013779,河北省,沧州市,专科,
251,河北女子职业技术学院,4113013822,河北省,石家庄市,专科,
252,石家庄医学高等专科学校,4113014018,河北省教育厅,石家庄市,专科,民办
253,石家庄经济职业学院,4113014047,河北省教育厅,石家庄市,专科,民办
254,冀中职业学院,4113014103,河北省,保定市,专科,
255,石家庄人民医学高等专科学校,4113014158,河北省教育厅,石家庄市,专科,民办
256,石家庄科技工程职业学院,4113014185,河北省,石家庄市,专科,
257,河北劳动关系职业学院,4113014208,河北省,石家庄市,专科,
258,石家庄科技职业学院,4113014213,河北省教育厅,石家庄市,专科,民办
259,泊头职业学院,4113014259,河北省,沧州市,专科,
260,宣化科技职业学院,4113014260,河北省,张家口市,专科,
261,廊坊燕京职业技术学院,4113014280,河北省,廊坊市,专科,
262,承德护理职业学院,4113014281,河北省,承德市,专科,
263,石家庄幼儿师范高等专科学校,4113014328,河北省,石家庄市,专科,
264,廊坊卫生职业学院,4113014335,河北省,廊坊市,专科,
265,河北轨道运输职业技术学院,4113014396,河北省,石家庄市,专科,
266,保定幼儿师范高等专科学校,4113014460,河北省,保定市,专科,
267,河北工艺美术职业学院,4113014471,河北省,保定市,专科,
268,渤海理工职业学院,4113014472,河北省教育厅,沧州市,专科,民办
269,唐山幼儿师范高等专科学校,4113014586,河北省,唐山市,专科,
270,曹妃甸职业技术学院,4113014601,河北省教育厅,唐山市,专科,民办
山西省（80所）,,,,,,
271,山西大学,4114010108,山西省,太原市,本科,
272,太原科技大学,4114010109,山西省,太原市,本科,
273,中北大学,4114010110,山西省,太原市,本科,
274,太原理工大学,4114010112,山西省,太原市,本科,
275,山西农业大学,4114010113,山西省,晋中市,本科,
276,山西医科大学,4114010114,山西省,太原市,本科,
277,长治医学院,4114010117,山西省,长治市,本科,
278,山西师范大学,4114010118,山西省,临汾市,本科,
279,太原师范学院,4114010119,山西省,太原市,本科,
280,山西大同大学,4114010120,山西省,大同市,本科,
281,晋中学院,4114010121,山西省,晋中市,本科,
282,长治学院,4114010122,山西省,长治市,本科,
283,运城学院,4114010123,山西省,运城市,本科,
284,忻州师范学院,4114010124,山西省,忻州市,本科,
285,山西财经大学,4114010125,山西省,太原市,本科,
286,山西中医药大学,4114010809,山西省,太原市,本科,
287,吕梁学院,4114010812,山西省,吕梁市,本科,
288,太原学院,4114011242,山西省,太原市,本科,
289,山西警察学院,4114012111,山西省,太原市,本科,
290,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办
291,山西大学商务学院,4114013533,山西省教育厅,太原市,本科,民办
292,太原理工大学现代科技学院,4114013534,山西省教育厅,太原市,本科,民办
293,山西农业大学信息学院,4114013535,山西省教育厅,晋中市,本科,民办
294,山西师范大学现代文理学院,4114013537,山西省教育厅,临汾市,本科,民办
295,中北大学信息商务学院,4114013538,山西省教育厅,太原市,本科,民办
296,太原科技大学华科学院,4114013597,山西省教育厅,太原市,本科,民办
297,山西医科大学晋祠学院,4114013598,山西省教育厅,太原市,本科,民办
298,山西财经大学华商学院,4114013608,山西省教育厅,太原市,本科,民办
299,山西工商学院,4114013691,山西省教育厅,太原市,本科,民办
300,太原工业学院,4114014101,山西省,太原市,本科,
301,山西传媒学院,4114014434,山西省,太原市,本科,
302,山西工程技术学院,4114014527,山西省,阳泉市,本科,
303,山西能源学院,4214051189,山西省,晋中市,本科,
304,山西省财政税务专科学校,4114011630,山西省,太原市,专科,
305,长治职业技术学院,4114012388,山西省,长治市,专科,
306,山西艺术职业学院,4114012704,山西省,太原市,专科,
307,晋城职业技术学院,4114012774,山西省,晋城市,专科,
308,山西建筑职业技术学院,4114012775,山西省,太原市,专科,
309,山西药科职业学院,4114012776,山西省,太原市,专科,
310,山西工程职业技术学院,4114012777,山西省,太原市,专科,
311,山西交通职业技术学院,4114012778,山西省,太原市,专科,
312,大同煤炭职业技术学院,4114012780,山西省,大同市,专科,
313,山西机电职业技术学院,4114012888,山西省,长治市,专科,
314,山西戏剧职业学院,4114012889,山西省,太原市,专科,
315,山西财贸职业技术学院,4114012890,山西省,太原市,专科,
316,山西林业职业技术学院,4114012891,山西省,太原市,专科,
317,山西水利职业技术学院,4114012892,山西省,运城市,专科,
318,阳泉职业技术学院,4114012893,山西省,阳泉市,专科,
319,临汾职业技术学院,4114013171,山西省,临汾市,专科,
320,山西职业技术学院,4114013528,山西省,太原市,专科,
321,山西煤炭职业技术学院,4114013529,山西省,太原市,专科,
322,山西金融职业学院,4114013530,山西省,太原市,专科,
323,太原城市职业技术学院,4114013532,山西省,太原市,专科,
324,山西信息职业技术学院,4114013541,山西省教育厅,临汾市,专科,民办
325,山西体育职业学院,4114013692,山西省,太原市,专科,
326,山西警官职业学院,4114013693,山西省,太原市,专科,
327,山西国际商务职业学院,4114013694,山西省,太原市,专科,
328,潞安职业技术学院,4114013695,山西省,长治市,专科,
329,太原旅游职业学院,4114013696,山西省,太原市,专科,
330,山西旅游职业学院,4114013697,山西省,太原市,专科,
331,山西管理职业学院,4114013698,山西省,临汾市,专科,
332,山西电力职业技术学院,4114013745,山西省,太原市,专科,
333,忻州职业技术学院,4114013821,山西省,忻州市,专科,
334,山西同文职业技术学院,4114013862,山西省教育厅,晋中市,专科,民办
335,晋中职业技术学院,4114013913,山西省,晋中市,专科,
336,山西华澳商贸职业学院,4114013914,山西省教育厅,晋中市,专科,民办
337,山西运城农业职业技术学院,4114013934,山西省,运城市,专科,
338,运城幼儿师范高等专科学校,4114014093,山西省,运城市,专科,
339,山西老区职业技术学院,4114014105,山西省教育厅,太原市,专科,民办
340,山西经贸职业学院,4114014177,山西省,太原市,专科,
341,朔州职业技术学院,4114014186,山西省,朔州市,专科,
342,运城职业技术学院,4114014226,山西省教育厅,运城市,专科,民办
343,山西轻工职业技术学院,4114014247,山西省,太原市,专科,
344,晋中师范高等专科学校,4114014270,山西省,晋中市,专科,
345,阳泉师范高等专科学校,4114014271,山西省,阳泉市,专科,
346,山西青年职业学院,4114014336,山西省,太原市,专科,
347,运城护理职业学院,4114014397,山西省,运城市,专科,
348,运城师范高等专科学校,4114014461,山西省,运城市,专科,
349,朔州师范高等专科学校,4114014462,山西省,朔州市,专科,
350,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,
内蒙古自治区（53所）,,,,,,
351,内蒙古大学,4115010126,内蒙古自治区,呼和浩特市,本科,
352,内蒙古科技大学,4115010127,内蒙古自治区,包头市,本科,
353,内蒙古工业大学,4115010128,内蒙古自治区,呼和浩特市,本科,
354,内蒙古农业大学,4115010129,内蒙古自治区,呼和浩特市,本科,
355,内蒙古医科大学,4115010132,内蒙古自治区,呼和浩特市,本科,
356,内蒙古师范大学,4115010135,内蒙古自治区,呼和浩特市,本科,
357,内蒙古民族大学,4115010136,内蒙古自治区,通辽市,本科,
358,赤峰学院,4115010138,内蒙古自治区,赤峰市,本科,
359,内蒙古财经大学,4115010139,内蒙古自治区,呼和浩特市,本科,
360,呼伦贝尔学院,4115010819,内蒙古自治区,呼伦贝尔市,本科,
361,集宁师范学院,4115011427,内蒙古自治区,乌兰察布市,本科,
362,河套学院,4115011631,内蒙古自治区,巴彦淖尔市,本科,
363,呼和浩特民族学院,4115011709,内蒙古自治区,呼和浩特市,本科,
364,内蒙古大学创业学院,4115014199,内蒙古自治区教育厅,呼和浩特市,本科,民办
365,内蒙古师范大学鸿德学院,4115014205,内蒙古自治区教育厅,呼和浩特市,本科,民办
366,内蒙古艺术学院,4115014531,内蒙古自治区,呼和浩特市,本科,
367,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,
368,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,
369,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办
370,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,
371,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,
372,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,
373,包头轻工职业技术学院,4115012671,内蒙古自治区,包头市,专科,
374,内蒙古电子信息职业技术学院,4115012673,内蒙古自治区,呼和浩特市,专科,
375,内蒙古机电职业技术学院,4115012674,内蒙古自治区,呼和浩特市,专科,
376,内蒙古化工职业学院,4115012675,内蒙古自治区,呼和浩特市,专科,
377,内蒙古商贸职业学院,4115012676,内蒙古自治区,呼和浩特市,专科,
378,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,
379,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,
380,内蒙古体育职业学院,4115012894,内蒙古自治区,呼和浩特市,专科,
381,乌兰察布职业学院,4115013699,内蒙古自治区,乌兰察布市,专科,
382,通辽职业学院,4115013740,内蒙古自治区,通辽市,专科,
383,科尔沁艺术职业学院,4115013741,内蒙古自治区,通辽市,专科,
384,内蒙古交通职业技术学院,4115013824,内蒙古自治区,赤峰市,专科,
385,包头钢铁职业技术学院,4115013864,内蒙古自治区,包头市,专科,
386,乌海职业技术学院,4115013915,内蒙古自治区,乌海市,专科,
387,内蒙古科技职业学院,4115014048,内蒙古自治区教育厅,呼和浩特市,专科,民办
388,内蒙古北方职业技术学院,4115014049,内蒙古自治区教育厅,呼和浩特市,专科,民办
389,赤峰职业技术学院,4115014050,内蒙古自治区教育厅,赤峰市,专科,民办
390,内蒙古经贸外语职业学院,4115014051,内蒙古自治区教育厅,呼和浩特市,专科,民办
391,包头铁道职业技术学院,4115014187,内蒙古自治区,包头市,专科,
392,乌兰察布医学高等专科学校,4115014219,内蒙古自治区,乌兰察布市,专科,
393,鄂尔多斯职业学院,4115014248,内蒙古自治区,鄂尔多斯市,专科,
394,内蒙古工业职业学院,4115014282,内蒙古自治区教育厅,呼和浩特市,专科,民办
395,呼伦贝尔职业技术学院,4115014283,内蒙古自治区,呼伦贝尔市,专科,
396,满洲里俄语职业学院,4115014285,内蒙古自治区,呼伦贝尔市,专科,
397,内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,呼和浩特市,专科,民办
398,赤峰工业职业技术学院,4115014338,内蒙古自治区,赤峰市,专科,
399,阿拉善职业技术学院,4115014339,内蒙古自治区,阿拉善盟,专科,
400,内蒙古美术职业学院,4115014387,内蒙古自治区教育厅,巴彦淖尔市,专科,民办
401,"内蒙古民族幼儿师范
高等专科学校",4115014463,内蒙古自治区,鄂尔多斯市,专科,
402,鄂尔多斯生态环境职业学院,4115014501,内蒙古自治区,鄂尔多斯市,专科,
403,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,
辽宁省（115所）,,,,,,
404,辽宁大学,4121010140,辽宁省,沈阳市,本科,
405,大连理工大学,4121010141,教育部,大连市,本科,
406,沈阳工业大学,4121010142,辽宁省,沈阳市,本科,
407,沈阳航空航天大学,4121010143,辽宁省,沈阳市,本科,
408,沈阳理工大学,4121010144,辽宁省,沈阳市,本科,
409,东北大学,4121010145,教育部,沈阳市,本科,
410,辽宁科技大学,4121010146,辽宁省,鞍山市,本科,
411,辽宁工程技术大学,4121010147,辽宁省,阜新市,本科,
412,辽宁石油化工大学,4121010148,辽宁省,抚顺市,本科,
413,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,
414,大连交通大学,4121010150,辽宁省,大连市,本科,
415,大连海事大学,4121010151,交通运输部,大连市,本科,
416,大连工业大学,4121010152,辽宁省,大连市,本科,
417,沈阳建筑大学,4121010153,辽宁省,沈阳市,本科,
418,辽宁工业大学,4121010154,辽宁省,锦州市,本科,
419,沈阳农业大学,4121010157,辽宁省,沈阳市,本科,
420,大连海洋大学,4121010158,辽宁省,大连市,本科,
421,中国医科大学,4121010159,辽宁省,沈阳市,本科,
422,锦州医科大学,4121010160,辽宁省,锦州市,本科,
423,大连医科大学,4121010161,辽宁省,大连市,本科,
424,辽宁中医药大学,4121010162,辽宁省,沈阳市,本科,
425,沈阳药科大学,4121010163,辽宁省,沈阳市,本科,
426,沈阳医学院,4121010164,辽宁省,沈阳市,本科,
427,辽宁师范大学,4121010165,辽宁省,大连市,本科,
428,沈阳师范大学,4121010166,辽宁省,沈阳市,本科,
429,渤海大学,4121010167,辽宁省,锦州市,本科,
430,鞍山师范学院,4121010169,辽宁省,鞍山市,本科,
431,大连外国语大学,4121010172,辽宁省,大连市,本科,
432,东北财经大学,4121010173,辽宁省,大连市,本科,
433,中国刑事警察学院,4121010175,公安部,沈阳市,本科,
